     4     6     4     6   0.520021062096607
     1     1     5     6   0.000882712466537
     2     1     5     6   0.001647765192585
     4     1     5     6   0.000164044337514
     5     1     5     6   0.058255986082691
     1     2     5     6   0.004282399035655
     2     2     5     6   0.032262253856803
     4     2     5     6   0.007766809958352
     5     2     5     6   0.328136101439375
     3     3     5     6   0.006759824220437
     1     4     5     6   0.002127009081921
     2     4     5     6   0.018509506569087
     4     4     5     6   0.011341774707974
     5     4     5     6   0.192027747307867
     1     5     5     6   0.011585021690752
     2     5     5     6   0.071597406477103
     4     5     5     6   0.012262395275607
     5     5     5     6   0.162657989204432
     1     6     5     6   0.007666118899729
     2     6     5     6   0.078724331715717
     4     6     5     6   0.029448087436968
     5     6     5     6   0.504975109388087
     1     1     6     6   0.007244523463380
     2     1     6     6   0.021730949342547
     4     1     6     6   0.012828090840079
     5     1     6     6   0.009962936137486
     6     1     6     6   0.029438765580060
     1     2     6     6   0.021730949342547
     2     2     6     6   0.160466678365080
     4     2     6     6   0.117521840328786
     5     2     6     6   0.091273331671255
     6     2     6     6   0.305296246870423
     3     3     6     6   0.023287908090813
     1     4     6     6   0.012828090840079
     2     4     6     6   0.117521840328786
     4     4     6     6   0.108398990629924
     5     4     6     6   0.066101518183843
     6     4     6     6   0.255429331957614
     1     5     6     6   0.009962936137486
     2     5     6     6   0.091273331671255
     4     5     6     6   0.066101518183843
     5     5     6     6   0.074625649027206
     6     5     6     6   0.198379178449812
     1     6     6     6   0.029438765580060
     2     6     6     6   0.305296246870423
     4     6     6     6   0.255429331957614
     5     6     6     6   0.198379178449812
     6     6     6     6   0.774605944319919
     1     1     1     7   0.170986911566368
     1     2     1     7   0.402281132129175
     1     4     1     7  -0.224124906507732
     1     5     1     7   0.174066597921193
     1     6     1     7   0.160209572908455
     1     7     1     7   0.531058568690672
     1     1     2     7   0.031287185236672
     2     1     2     7   0.058238993182261
     1     2     2     7   0.093359981123503
     2     2     2     7   0.327550234204989
     1     4     2     7  -0.052704052792297
     2     4     2     7  -0.197496845800089
     1     5     2     7   0.040932600080739
     2     5     2     7   0.153385915846001
     1     6     2     7   0.037507315109073
     2     6     2     7   0.142237127853263
     1     7     2     7   0.125250879287183
     2     7     2     7   0.502571278435057
     3     1     3     7   0.058128581055806
     3     2     3     7   0.322104008856644
     1     3     3     7   0.009933080188995
     2     3     3     7   0.057221999085378
     3     4     3     7  -0.188469175680839
     3     5     3     7   0.146374576279604
     3     6     3     7   0.138977032236809
     3     7     3     7   0.482104253688424
     1     1     4     7  -0.001136564116255
     2     1     4     7  -0.002121631744087
     4     1     4     7   0.058339801486650
     1     2     4     7  -0.005513937165185
     2     2     4     7  -0.041540276628251
     4     2     4     7   0.332104408568982
     3     3     4     7  -0.008703823648579
     1     4     4     7   0.012671777430855
     2     4     4     7   0.081054494686740
     4     4     4     7  -0.211776457008341
     1     5     4     7  -0.002127009081921
     2     5     4     7  -0.018509506569087
     4     5     4     7   0.150956526767141
     4     6     4     7   0.141767409583861
     1     7     4     7  -0.009870751782355
     2     7     4     7  -0.101363981926372
     4     7     4     7   0.520021062096607
     1     1     5     7   0.000882712466537
     2     1     5     7   0.001647765192585
     4     1     5     7  -0.000164044337514
     5     1     5     7   0.058255986082691
     1     2     5     7   0.004282399035655
     2     2     5     7   0.032262253856803
     4     2     5     7  -0.007766809958352
     5     2     5     7   0.328136101439375
     3     3     5     7   0.006759824220437
     1     4     5     7  -0.002127009081921
     2     4     5     7  -0.018509506569087
     4     4     5     7   0.011341774707974
     5     4     5     7  -0.192027747307867
     1     5     5     7   0.011585021690752
     2     5     5     7   0.071597406477103
     4     5     5     7  -0.012262395275607
     5     5     5     7   0.162657989204432
     1     6     5     7   0.002733545395198
     2     6     5     7   0.024213768543211
     5     6     5     7   0.145815472335112
     1     7     5     7   0.007666118899729
     2     7     5     7   0.078724331715717
     4     7     5     7  -0.029448087436968
     5     7     5     7   0.504975109388087
     1     1     6     7   0.007132589444512
     2     1     6     7   0.021051662474855
     4     1     6     7   0.011321971156263
     5     1     6     7   0.009657517593775
     6     1     6     7   0.028172246088327
     1     2     6     7   0.021051662474855
     2     2     6     7   0.131277099041068
     4     2     6     7   0.066009392193497
     5     2     6     7   0.072638234310354
     6     2     6     7   0.206638270147271
     3     3     6     7   0.018457862237393
     1     4     6     7  -0.011321971156263
     2     4     6     7  -0.066009392193497
     4     4     6     7  -0.015165998692741
     5     4     6     7  -0.035670803495560
     6     4     6     7  -0.091153535004102
     1     5     6     7   0.009657517593775
     2     5     6     7   0.072638234310354
     4     5     6     7   0.035670803495560
     5     5     6     7   0.058034836169446
     6     5     6     7   0.125502535921926
     1     6     6     7   0.008641708127021
     2     6     6     7   0.068826411644670
     4     6     6     7   0.043399732150976
     5     6     6     7   0.044006429087458
     6     6     6     7   0.134164881852000
     1     7     6     7   0.028172246088327
     2     7     6     7   0.206638270147271
     4     7     6     7   0.091153535004102
     5     7     6     7   0.125502535921926
     6     7     6     7   0.342707396195544
     1     1     7     7   0.007244523463380
     2     1     7     7   0.021730949342547
     4     1     7     7  -0.012828090840079
     5     1     7     7   0.009962936137486
     6     1     7     7   0.008641708127021
     7     1     7     7   0.029438765580060
     1     2     7     7   0.021730949342547
     2     2     7     7   0.160466678365080
     4     2     7     7  -0.117521840328786
     5     2     7     7   0.091273331671255
     6     2     7     7   0.068826411644670
     7     2     7     7   0.305296246870423
     3     3     7     7   0.023287908090813
     1     4     7     7  -0.012828090840079
     2     4     7     7  -0.117521840328786
     4     4     7     7   0.108398990629924
     5     4     7     7  -0.066101518183843
     6     4     7     7  -0.043399732150976
     7     4     7     7  -0.255429331957614
     1     5     7     7   0.009962936137486
     2     5     7     7   0.091273331671255
     4     5     7     7  -0.066101518183843
     5     5     7     7   0.074625649027206
     6     5     7     7   0.044006429087458
     7     5     7     7   0.198379178449812
     1     6     7     7   0.008641708127021
     2     6     7     7   0.068826411644670
     4     6     7     7  -0.043399732150976
     5     6     7     7   0.044006429087458
     6     6     7     7   0.035724070924395
     7     6     7     7   0.134164881852000
     1     7     7     7   0.029438765580060
     2     7     7     7   0.305296246870423
     4     7     7     7  -0.255429331957614
     5     7     7     7   0.198379178449812
     6     7     7     7   0.134164881852000
     7     7     7     7   0.774605944319919
